Year,Month,Day,Hour,DA,ID,Diff,Hour_Sin,Hour_Cos,Day_Sin,Day_Cos,Month_Sin,Month_Cos,Year_Scaled,Gas_Price
2023,4.0,23.0,17.0,0.0,63.38,-63.38,-0.9659258262890683,-0.25881904510252063,-0.9987165071710528,-0.05064916883871355,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,23.0,18.0,0.0,103.55,-103.55,-1.0,-1.8369701987210297e-16,-0.9987165071710528,-0.05064916883871355,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,23.0,19.0,0.0,116.79,-116.79,-0.9659258262890684,0.2588190451025203,-0.9987165071710528,-0.05064916883871355,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,23.0,20.0,3.23,115.32,-112.08999999999999,-0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,23.0,21.0,88.0,117.52,-29.519999999999996,-0.7071067811865477,0.7071067811865474,-0.9987165071710528,-0.05064916883871355,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,23.0,22.0,125.02,125.02,0.0,-0.5000000000000004,0.8660254037844384,-0.9987165071710528,-0.05064916883871355,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,23.0,23.0,120.0,120.0,0.0,-0.25881904510252157,0.9659258262890681,-0.9987165071710528,-0.05064916883871355,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,23.0,24.0,109.84,111.27,-1.4299999999999926,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871355,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,24.0,1.0,90.0,99.49,-9.489999999999995,0.25881904510252074,0.9659258262890683,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,2.0,91.8,95.8,-4.0,0.49999999999999994,0.8660254037844387,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,3.0,91.82,95.82,-4.0,0.7071067811865475,0.7071067811865476,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,4.0,93.4,97.4,-4.0,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,5.0,100.88,104.88,-4.0,0.9659258262890683,0.25881904510252074,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,6.0,105.0,105.0,0.0,1.0,6.123233995736766e-17,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,7.0,115.46,116.94,-1.480000000000004,0.9659258262890683,-0.25881904510252063,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,8.0,133.8,134.4,-0.5999999999999943,0.8660254037844387,-0.4999999999999998,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,9.0,135.0,135.5,-0.5,0.7071067811865476,-0.7071067811865475,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,10.0,126.92,128.4,-1.480000000000004,0.49999999999999994,-0.8660254037844387,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,11.0,91.76,91.96,-0.19999999999998863,0.258819045102521,-0.9659258262890682,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,12.0,75.97,75.97,0.0,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,13.0,65.89,67.99,-2.0999999999999943,-0.2588190451025208,-0.9659258262890683,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,14.0,64.41,72.11,-7.700000000000003,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,15.0,63.6,74.21,-10.609999999999992,-0.7071067811865471,-0.7071067811865479,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,16.0,64.61,85.41,-20.799999999999997,-0.8660254037844384,-0.5000000000000004,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,17.0,64.61,90.2,-25.590000000000003,-0.9659258262890683,-0.25881904510252063,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,18.0,64.61,100.72,-36.11,-1.0,-1.8369701987210297e-16,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,19.0,64.61,68.72,-4.109999999999999,-0.9659258262890684,0.2588190451025203,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,20.0,87.71,100.7,-12.990000000000009,-0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,21.0,135.97,140.1,-4.1299999999999955,-0.7071067811865477,0.7071067811865474,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,22.0,136.55,145.21,-8.659999999999997,-0.5000000000000004,0.8660254037844384,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,23.0,130.0,130.5,-0.5,-0.25881904510252157,0.9659258262890681,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,24.0,24.0,119.15,120.14,-0.9899999999999949,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.6,35.47
2023,4.0,25.0,1.0,127.39,131.39,-3.999999999999986,0.25881904510252074,0.9659258262890683,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,2.0,123.56,128.51,-4.949999999999989,0.49999999999999994,0.8660254037844387,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,3.0,110.0,117.04,-7.040000000000006,0.7071067811865475,0.7071067811865476,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,4.0,96.03,111.06,-15.030000000000001,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,5.0,91.75,111.75,-20.0,0.9659258262890683,0.25881904510252074,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,6.0,97.35,107.23,-9.88000000000001,1.0,6.123233995736766e-17,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,7.0,121.6,126.67,-5.070000000000007,0.9659258262890683,-0.25881904510252063,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,8.0,134.1,139.53,-5.430000000000007,0.8660254037844387,-0.4999999999999998,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,9.0,130.18,136.69,-6.509999999999991,0.7071067811865476,-0.7071067811865475,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,10.0,95.0,124.81,-29.810000000000002,0.49999999999999994,-0.8660254037844387,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,11.0,79.81,105.25,-25.439999999999998,0.258819045102521,-0.9659258262890682,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,12.0,67.51,95.17,-27.659999999999997,1.2246467991473532e-16,-1.0,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,13.0,60.21,105.2,-44.99,-0.2588190451025208,-0.9659258262890683,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,14.0,60.01,92.07,-32.059999999999995,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,15.0,49.95,83.99,-34.03999999999999,-0.7071067811865471,-0.7071067811865479,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,16.0,56.67,85.32,-28.64999999999999,-0.8660254037844384,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,17.0,56.57,89.84,-33.27,-0.9659258262890683,-0.25881904510252063,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,18.0,65.0,96.28,-31.28,-1.0,-1.8369701987210297e-16,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,19.0,69.0,79.0,-10.0,-0.9659258262890684,0.2588190451025203,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,20.0,81.1,86.11,-5.010000000000005,-0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,21.0,133.95,134.1,-0.15000000000000568,-0.7071067811865477,0.7071067811865474,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,22.0,141.54,141.6,-0.060000000000002274,-0.5000000000000004,0.8660254037844384,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,23.0,137.53,137.73,-0.19999999999998863,-0.25881904510252157,0.9659258262890681,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,25.0,24.0,120.0,127.19,-7.189999999999998,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.6,35.0
2023,4.0,26.0,1.0,106.79,117.0,-10.209999999999994,0.25881904510252074,0.9659258262890683,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,2.0,99.91,105.0,-5.090000000000003,0.49999999999999994,0.8660254037844387,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,3.0,94.58,105.0,-10.420000000000002,0.7071067811865475,0.7071067811865476,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,4.0,93.98,98.72,-4.739999999999995,0.8660254037844386,0.5000000000000001,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,5.0,93.33,100.1,-6.769999999999996,0.9659258262890683,0.25881904510252074,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,6.0,101.9,104.5,-2.5999999999999943,1.0,6.123233995736766e-17,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,7.0,125.16,128.78,-3.6200000000000045,0.9659258262890683,-0.25881904510252063,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,8.0,139.91,142.04,-2.1299999999999955,0.8660254037844387,-0.4999999999999998,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,9.0,141.53,170.01,-28.47999999999999,0.7071067811865476,-0.7071067811865475,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,10.0,126.0,140.0,-14.0,0.49999999999999994,-0.8660254037844387,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,11.0,117.81,126.5,-8.689999999999998,0.258819045102521,-0.9659258262890682,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,12.0,107.0,116.8,-9.799999999999997,1.2246467991473532e-16,-1.0,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,13.0,94.99,110.0,-15.010000000000005,-0.2588190451025208,-0.9659258262890683,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,14.0,91.79,103.84,-12.049999999999997,-0.4999999999999997,-0.8660254037844388,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,15.0,87.04,104.6,-17.559999999999988,-0.7071067811865471,-0.7071067811865479,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,16.0,80.95,96.95,-16.0,-0.8660254037844384,-0.5000000000000004,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,17.0,79.47,98.22,-18.75,-0.9659258262890683,-0.25881904510252063,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,18.0,83.0,113.89,-30.89,-1.0,-1.8369701987210297e-16,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,19.0,87.04,95.04,-8.0,-0.9659258262890684,0.2588190451025203,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,20.0,122.01,130.01,-7.999999999999986,-0.8660254037844386,0.5000000000000001,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,21.0,135.29,143.29,-8.0,-0.7071067811865477,0.7071067811865474,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,22.0,146.12,163.0,-16.879999999999995,-0.5000000000000004,0.8660254037844384,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,23.0,133.54,149.04,-15.5,-0.25881904510252157,0.9659258262890681,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,26.0,24.0,120.48,133.0,-12.519999999999996,-2.4492935982947064e-16,1.0,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.6,34.5
2023,4.0,27.0,1.0,113.69,117.22,-3.530000000000001,0.25881904510252074,0.9659258262890683,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,2.0,113.69,109.72,3.969999999999999,0.49999999999999994,0.8660254037844387,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,3.0,105.0,105.0,0.0,0.7071067811865475,0.7071067811865476,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,4.0,100.0,104.0,-4.0,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,5.0,105.0,109.0,-4.0,0.9659258262890683,0.25881904510252074,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,6.0,106.8,108.89,-2.0900000000000034,1.0,6.123233995736766e-17,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,7.0,123.39,127.39,-4.0,0.9659258262890683,-0.25881904510252063,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,8.0,142.58,145.54,-2.9599999999999795,0.8660254037844387,-0.4999999999999998,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,9.0,135.41,139.41,-4.0,0.7071067811865476,-0.7071067811865475,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,10.0,113.18,116.0,-2.819999999999993,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,11.0,96.99,97.55,-0.5600000000000023,0.258819045102521,-0.9659258262890682,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,12.0,92.5,99.99,-7.489999999999995,1.2246467991473532e-16,-1.0,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,13.0,94.0,94.0,0.0,-0.2588190451025208,-0.9659258262890683,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,14.0,91.0,104.0,-13.0,-0.4999999999999997,-0.8660254037844388,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,15.0,88.74,92.9,-4.160000000000011,-0.7071067811865471,-0.7071067811865479,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,16.0,86.48,97.26,-10.780000000000001,-0.8660254037844384,-0.5000000000000004,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,17.0,86.48,91.0,-4.519999999999996,-0.9659258262890683,-0.25881904510252063,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,18.0,91.12,99.7,-8.579999999999998,-1.0,-1.8369701987210297e-16,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,19.0,99.99,100.19,-0.20000000000000284,-0.9659258262890684,0.2588190451025203,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,20.0,117.35,127.31,-9.960000000000008,-0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,21.0,129.8,153.3,-23.5,-0.7071067811865477,0.7071067811865474,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,22.0,138.01,138.61,-0.6000000000000227,-0.5000000000000004,0.8660254037844384,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,23.0,126.0,133.81,-7.810000000000002,-0.25881904510252157,0.9659258262890681,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,27.0,24.0,120.0,125.46,-5.459999999999994,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.6,
2023,4.0,28.0,1.0,120.0,118.8,1.2000000000000028,0.25881904510252074,0.9659258262890683,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,2.0,115.27,114.12,1.1499999999999915,0.49999999999999994,0.8660254037844387,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,3.0,98.7,105.83,-7.1299999999999955,0.7071067811865475,0.7071067811865476,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,4.0,113.69,112.55,1.1400000000000006,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,5.0,92.0,102.0,-10.0,0.9659258262890683,0.25881904510252074,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,6.0,98.19,120.0,-21.810000000000002,1.0,6.123233995736766e-17,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,7.0,110.0,130.0,-20.0,0.9659258262890683,-0.25881904510252063,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,8.0,123.74,138.01,-14.269999999999996,0.8660254037844387,-0.4999999999999998,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,9.0,126.38,136.58,-10.200000000000017,0.7071067811865476,-0.7071067811865475,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,10.0,120.0,126.0,-6.0,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,11.0,112.81,121.0,-8.189999999999998,0.258819045102521,-0.9659258262890682,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,12.0,105.83,109.99,-4.159999999999997,1.2246467991473532e-16,-1.0,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,13.0,101.72,104.02,-2.299999999999997,-0.2588190451025208,-0.9659258262890683,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,14.0,92.78,92.95,-0.1700000000000017,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,15.0,86.65,94.11,-7.459999999999994,-0.7071067811865471,-0.7071067811865479,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,16.0,80.0,90.85,-10.849999999999994,-0.8660254037844384,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,17.0,81.1,90.6,-9.5,-0.9659258262890683,-0.25881904510252063,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,18.0,91.63,99.26,-7.63000000000001,-1.0,-1.8369701987210297e-16,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,19.0,112.0,116.69,-4.689999999999998,-0.9659258262890684,0.2588190451025203,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,20.0,118.0,126.93,-8.930000000000007,-0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,21.0,126.0,148.1,-22.099999999999994,-0.7071067811865477,0.7071067811865474,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,22.0,126.93,140.53,-13.599999999999994,-0.5000000000000004,0.8660254037844384,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,23.0,120.0,123.0,-3.0,-0.25881904510252157,0.9659258262890681,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,28.0,24.0,116.02,124.02,-8.0,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.6,35.1
2023,4.0,29.0,1.0,115.59,119.59,-4.0,0.25881904510252074,0.9659258262890683,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,2.0,110.25,114.25,-4.0,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,3.0,106.1,108.45,-2.3500000000000085,0.7071067811865475,0.7071067811865476,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,4.0,105.0,109.0,-4.0,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,5.0,101.24,101.13,0.10999999999999943,0.9659258262890683,0.25881904510252074,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,6.0,102.75,100.34,2.4099999999999966,1.0,6.123233995736766e-17,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,7.0,103.24,104.67,-1.4300000000000068,0.9659258262890683,-0.25881904510252063,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,8.0,109.4,109.8,-0.3999999999999915,0.8660254037844387,-0.4999999999999998,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,9.0,115.64,117.07,-1.4299999999999926,0.7071067811865476,-0.7071067811865475,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,10.0,106.61,107.1,-0.4899999999999949,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,11.0,103.58,103.47,0.10999999999999943,0.258819045102521,-0.9659258262890682,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,12.0,92.87,96.43,-3.5600000000000023,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,13.0,75.41,107.18,-31.77000000000001,-0.2588190451025208,-0.9659258262890683,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,14.0,69.01,99.0,-29.989999999999995,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,15.0,43.21,94.5,-51.29,-0.7071067811865471,-0.7071067811865479,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,16.0,37.65,79.5,-41.85,-0.8660254037844384,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,17.0,30.0,80.2,-50.2,-0.9659258262890683,-0.25881904510252063,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
2023,4.0,29.0,18.0,30.0,85.29,-55.290000000000006,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,35.73
